document_id,title
7020505,Genetic Abnormalities in Chronic Lymphocytic Leukemia: Where We Are and Where We Go
7028976,Epidermal growth factor receptor expression identifies functionally and molecularly distinct tumor-initiating cells in human glioblastoma multiforme and is required for gliomagenesis.
7029990,Stress-induced apoptosis associated with null mutation of ADAR1 RNA editing deaminase gene.
7034001,Outcome of multipair donor kidney exchange by a web-based algorithm.
7036529,Light Activation of Channelrhodopsin-2 in Excitable Cells of Caenorhabditis elegans Triggers Rapid Behavioral Responses
7039855,Neuronal activity regulates remyelination via glutamate signalling to oligodendrocyte progenitors
7042304,The threshold for polyglutamine-expansion protein aggregation and cellular toxicity is dynamic and influenced by aging in Caenorhabditis elegans.
7046487,"Inflammation meets cancer, with NF-κB as the matchmaker"
7059897,IgBLAST: an immunoglobulin variable domain sequence analysis tool
7074001,Evidence into practice. Application of psychological models of change in evidence-based implementation.
7093809,Wnt signaling establishes anteroposterior neuronal polarity and requires retromer in C. elegans.
7098463,Adjustable gastric banding and conventional therapy for type 2 diabetes: a randomized controlled trial.
7111021,Integration of antiretroviral therapy with tuberculosis treatment.
7114092,"From bloodjournal.hematologylibrary.org at PENN STATE UNIVERSITY on February 23, 2013. For personal use only."
7115651,Key role for IL-21 in experimental autoimmune uveitis.
7116734,Nicotinamide Phosphoribosyltransferase/Visfatin Does Not Catalyze Nicotinamide Mononucleotide Formation in Blood Plasma
7137057,Hepatitis B virus replication is regulated by the acetylation status of hepatitis B virus cccDNA-bound H3 and H4 histones.
7142113,Visualization of cell cycle in mouse embryos with Fucci2 reporter directed by Rosa26 promoter.
7145763,Tit-for-Tat: Type VI Secretion System Counterattack during Bacterial Cell-Cell Interactions
7150238,"The effects of LY2405319, an FGF21 analog, in obese human subjects with type 2 diabetes."
7151961,Visualization of recombination intermediates produced by RAD52-mediated single-strand annealing.
7155555,"Crucial Role of Interferon Consensus Sequence Binding Protein, but neither of Interferon Regulatory Factor 1 nor of Nitric Oxide Synthesis for Protection Against Murine Listeriosis"
7157436,Neuronal replacement from endogenous precursors in the adult brain after stroke
7165938,Overexpression of the circadian clock gene Bmal1 increases sensitivity to oxaliplatin in colorectal cancer.
7177329,Evolution of an HIV glycan–dependent broadly neutralizing antibody epitope through immune escape
7185591,Sir2-Independent Life Span Extension by Calorie Restriction in Yeast
7198295,The Effect of Submaximal Exercise Preceded by Single Whole-Body Cryotherapy on the Markers of Oxidative Stress and Inflammation in Blood of Volleyball Players
7209559,Incidence of childhood distal forearm fractures over 30 years: a population-based study.
7211056,Tolerance of whole-genome doubling propagates chromosomal instability and accelerates cancer genome evolution.
7221410,Alzheimer’s Disease Risk Gene CD33 Inhibits Microglial Uptake of Amyloid Beta
7223604,Aluminum fluoride stimulates surface protrusions in cells overexpressing the ARF6 GTPase
7224632,A longitudinal diffusion tensor imaging study assessing white matter fiber tracts after sports-related concussion.
7224723,HIV–1 Infects Multipotent Progenitor Cells Causing Cell Death and Establishing Latent Cellular Reservoirs
7225911,The human long non-coding RNA-RoR is a p53 repressor in response to DNA damage
7227763,Experimental and clinical studies on lactate and pyruvate as indicators of the severity of acute circulatory failure (shock).
7228140,Virtual microdissection identifies distinct tumor- and stroma-specific subtypes of pancreatic ductal adenocarcinoma
7230315,Inducible nitric oxide synthase in pulmonary alveolar macrophages from patients with tuberculosis
7239105,The use of mouse models to understand and improve cognitive deficits in Down syndrome
7260461,position-specific gap penalties
7261402,Pedestrian Detection via Periodic Motion Analysis
7264949,Seroepidemiological survey of feline retrovirus infections in cats in Taiwan in 1993 and 1994.
7268522,Notch targets and their regulation.
7277084,Extraction and Analysis of Multiple Periodic Motions in Video Sequences
7281161,MicroRNA-21 is up-regulated in allergic airway inflammation and regulates IL-12p35 expression.
7285256,"COPD: epidemiology, prevalence, morbidity and mortality, and disease heterogeneity."
7299977,"Changing geographic ranges of ticks and tick-borne pathogens: drivers, mechanisms and consequences for pathogen diversity"
7317051,Mutant KRAS is a druggable target for pancreatic cancer.
7324039,Trimmomatic: a flexible trimmer for Illumina sequence data
7343711,"Basics of PD-1 in self-tolerance, infection, and cancer immunity"
7357135,Dissociation of β1- and β2-adrenergic receptor subtypes in the retrieval of cocaine-associated memory.
7370282,Podoplanin-Rich Stromal Networks Induce Dendritic Cell Motility via Activation of the C-type Lectin Receptor CLEC-2
7373120,"The Public Health Responsibility Deal: brokering a deal for public health, but on whose terms?"
7373453,"Role of endothelial shear stress in the natural history of coronary atherosclerosis and vascular remodeling: molecular, cellular, and vascular behavior."
7386360,Schistosoma mansoni worms induce anergy of T cells via selective up-regulation of programmed death ligand 1 on macrophages.
7396492,Thawing Frozen Robust Multi-array Analysis (fRMA)
7399084,Transcriptional repressor Blimp-1 is essential for T cell homeostasis and self-tolerance
7416873,Nuclear repositioning of the VSG promoter during developmental silencing in Trypanosoma brucei
7419612,An administrative claims measure suitable for profiling hospital performance on the basis of 30-day all-cause readmission rates among patients with heart failure.
7421677,Queueing up for enzymatic processing: correlated signaling through coupled degradation
7426741,The histone demethylases Jhdm1a/1b enhance somatic cell reprogramming in a vitamin-C-dependent manner.
7433668,Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway
7438803,Archaea in biogeochemical cycles.
7447120,Novel proteinaceous infectious particles cause scrapie.
7451018,Viral Carcinogenesis.
7451607,Monitoring spatiotemporal biogenesis of macromolecular assemblies by pulse-chase epitope labeling.
7454794,Statins in the primary prevention of cardiovascular disease
7465900,Acetylation of apurinic/apyrimidinic endonuclease-1 regulates Helicobacter pylori-mediated gastric epithelial cell apoptosis.
7468449,A beginning of the end: new insights into the functional organization of telomeres
7481159,"Biochemical analysis of TssK, a core component of the bacterial Type VI secretion system, reveals distinct oligomeric states of TssK and identifies a TssK–TssFG subcomplex"
7482674,Involvement of ER Stress in Dysmyelination of Pelizaeus-Merzbacher Disease with PLP1 Missense Mutations Shown by iPSC-Derived Oligodendrocytes
7485455,Using Routine Surveillance Data to Estimate the Epidemic Potential of Emerging Zoonoses: Application to the Emergence of US Swine Origin Influenza A H3N2v Virus
7486516,Independently Evolving Species in Asexual Bdelloid Rotifers
7487927,The Ribosome Biogenesis Factor Nol11 Is Required for Optimal rDNA Transcription and Craniofacial Development in Xenopus 
7488455,Genomic Nucleosome Organization Reconstituted with Pure Proteins
7489663,Identification of splenic reservoir monocytes and their deployment to inflammatory sites.
7492250,Prox1 Is Required for Granule Cell Maturation and Intermediate Progenitor Maintenance During Brain Neurogenesis
7492420,The abbreviated pluripotent cell cycle.
7506409,Senescent growth arrest in mesenchymal stem cells is bypassed by Wip1-mediated downregulation of intrinsic stress signaling pathways.
7514614,Understanding the Odd Science of Aging
7521113,Fate mapping reveals origins and dynamics of monocytes and tissue macrophages under homeostasis.
7547329,Dealing with substantial heterogeneity in Cochrane reviews. Cross-sectional study
7548577,"Antagonistic Controls of Autophagy and Glycogen Accumulation by Snf1p, the Yeast Homolog of AMP-Activated Protein Kinase, and the Cyclin-Dependent"
7549811,Preferential binding of a kinesin-1 motor to GTP-tubulin–rich microtubules underlies polarized vesicle transport
7552147,Developmental biology of the pancreas.
7552215,Long term pharmacotherapy for obesity and overweight: updated meta-analysis.
7560876,"The centrosome cycle: Centriole biogenesis, duplication and inherent asymmetries"
7568596,Osteoclasts control reactivation of dormant myeloma cells by remodelling the endosteal niche
7581911,Human embryonic stem cells with biological and epigenetic characteristics similar to those of mouse ESCs.
7583104,"IDEAL in meshes for prolapse, urinary incontinence, and hernia repair."
7583161,Heterotopic of bone marrow. Analysis of precursor cells for osteogenic and hematopoietic tissues.
